tv_ticker,exchange,local_symbol,vendor_symbol,mcap_band,mcap_decile_file,us_listed,symbol_needs_manual_map
NYSE:AGX,NYSE,AGX,AGX,$13B-7B,3,Y,N
HKEX:3759,HKEX,3759,3759.HK,$13B-7B,3,N,N
TSX:GIL,TSX,GIL,GIL.TO,$13B-7B,3,N,N
SIX:PSPN,SIX,PSPN,PSPN.SW,$13B-7B,3,N,N
HKEX:322,HKEX,322,0322.HK,$13B-7B,3,N,N
NYSE:HESM,NYSE,HESM,HESM,$13B-7B,3,Y,N
SSE:688766,SSE,688766,688766.SS,$13B-7B,3,N,N
TSE:5844,TSE,5844,5844.T,$13B-7B,3,N,N
TSE:9202,TSE,9202,9202.T,$13B-7B,3,N,N
TSE:8439,TSE,8439,8439.T,$13B-7B,3,N,N
TSX:CPX,TSX,CPX,CPX.TO,$13B-7B,3,N,N
NYSE:AXS,NYSE,AXS,AXS,$13B-7B,3,Y,N
HKEX:2313,HKEX,2313,2313.HK,$13B-7B,3,N,N
NYSE:QGEN,NYSE,QGEN,QGEN,$13B-7B,3,Y,N
NSE:IDFCFIRSTB,NSE,IDFCFIRSTB,IDFCFIRSTB.NS,$13B-7B,3,N,N
KRX:272210,KRX,272210,,$13B-7B,3,N,Y
NASDAQ:CHYM,NASDAQ,CHYM,CHYM,$13B-7B,3,Y,N
EURONEXT:GTT,EURONEXT,GTT,,$13B-7B,3,N,Y
MIL:PIRC,MIL,PIRC,PIRC.MI,$13B-7B,3,N,N
EURONEXT:SYENS,EURONEXT,SYENS,,$13B-7B,3,N,Y
NASDAQ:APGE,NASDAQ,APGE,APGE,$13B-7B,3,Y,N
OSL:STB,OSL,STB,STB.OL,$13B-7B,3,N,N
SSE:688187,SSE,688187,688187.SS,$13B-7B,3,N,N
SIX:AVOL,SIX,AVOL,AVOL.SW,$13B-7B,3,N,N
NASDAQ:SAIL,NASDAQ,SAIL,SAIL,$13B-7B,3,Y,N
NYSE:AOS,NYSE,AOS,AOS,$13B-7B,3,Y,N
SSE:601360,SSE,601360,601360.SS,$13B-7B,3,N,N
NASDAQ:GLXY,NASDAQ,GLXY,GLXY,$13B-7B,3,Y,N
SSE:601179,SSE,601179,601179.SS,$13B-7B,3,N,N
SSE:600988,SSE,600988,600988.SS,$13B-7B,3,N,N
TSX:SOBO,TSX,SOBO,SOBO.TO,$13B-7B,3,N,N
NSE:SWIGGY,NSE,SWIGGY,SWIGGY.NS,$13B-7B,3,N,N
NYSE:ATR,NYSE,ATR,ATR,$13B-7B,3,Y,N
OMXCOP:ALSYDB,OMXCOP,ALSYDB,ALSYDB.CO,$13B-7B,3,N,N
HKEX:177,HKEX,177,0177.HK,$13B-7B,3,N,N
NYSE:BIO,NYSE,BIO,BIO,$13B-7B,3,Y,N
KRX:071055,KRX,071055,,$13B-7B,3,N,Y
SZSE:000021,SZSE,000021,000021.SZ,$13B-7B,3,N,N
SZSE:000157,SZSE,000157,000157.SZ,$13B-7B,3,N,N
NYSE:RHP,NYSE,RHP,RHP,$13B-7B,3,Y,N
NYSE:IDA,NYSE,IDA,IDA,$13B-7B,3,Y,N
SSE:600196,SSE,600196,600196.SS,$13B-7B,3,N,N
TSE:4523,TSE,4523,4523.T,$13B-7B,3,N,N
SSE:603459,SSE,603459,603459.SS,$13B-7B,3,N,N
TSX:CU,TSX,CU,CU.TO,$13B-7B,3,N,N
SZSE:300567,SZSE,300567,300567.SZ,$13B-7B,3,N,N
NYSE:CNM,NYSE,CNM,CNM,$13B-7B,3,Y,N
NYSE:GIL,NYSE,GIL,GIL,$13B-7B,3,Y,N
NYSE:KMX,NYSE,KMX,KMX,$13B-7B,3,Y,N
TSX:EMP.A,TSX,EMP.A,EMP.A.TO,$13B-7B,3,N,N
NASDAQ:TGTX,NASDAQ,TGTX,TGTX,$13B-7B,3,Y,N
OMXCOP:ALK_B,OMXCOP,ALK_B,ALK_B.CO,$13B-7B,3,N,N
TWSE:910322,TWSE,910322,910322.TW,$13B-7B,3,N,N
NYSE:ASR,NYSE,ASR,ASR,$13B-7B,3,Y,N
NASDAQ:PCVX,NASDAQ,PCVX,PCVX,$13B-7B,3,Y,N
NYSE:BVN,NYSE,BVN,BVN,$13B-7B,3,Y,N
HKEX:2382,HKEX,2382,2382.HK,$13B-7B,3,N,N
SZSE:300866,SZSE,300866,300866.SZ,$13B-7B,3,N,N
TSE:7272,TSE,7272,7272.T,$13B-7B,3,N,N
ASX:TLC,ASX,TLC,TLC.AX,$13B-7B,3,N,N
SZSE:000975,SZSE,000975,000975.SZ,$13B-7B,3,N,N
LSE:MRO,LSE,MRO,MRO.L,$13B-7B,3,N,N
NYSE:HXL,NYSE,HXL,HXL,$13B-7B,3,Y,N
SSE:600048,SSE,600048,600048.SS,$13B-7B,3,N,N
TSX:TPX.B,TSX,TPX.B,TPX.B.TO,$13B-7B,3,N,N
HKEX:144,HKEX,144,0144.HK,$13B-7B,3,N,N
ASX:VCX,ASX,VCX,VCX.AX,$13B-7B,3,N,N
NSE:OBEROIRLTY,NSE,OBEROIRLTY,OBEROIRLTY.NS,$13B-7B,3,N,N
SSE:601607,SSE,601607,601607.SS,$13B-7B,3,N,N
NYSE:EAT,NYSE,EAT,EAT,$13B-7B,3,Y,N
NASDAQ:HQY,NASDAQ,HQY,HQY,$13B-7B,3,Y,N
TSX:CAE,TSX,CAE,CAE.TO,$13B-7B,3,N,N
NASDAQ:TTEK,NASDAQ,TTEK,TTEK,$13B-7B,3,Y,N
SZSE:002625,SZSE,002625,002625.SZ,$13B-7B,3,N,N
NASDAQ:IMVT,NASDAQ,IMVT,IMVT,$13B-7B,3,Y,N
HKEX:100,HKEX,100,0100.HK,$13B-7B,3,N,N
NASDAQ:VLY,NASDAQ,VLY,VLY,$13B-7B,3,Y,N
NYSE:SOBO,NYSE,SOBO,SOBO,$13B-7B,3,Y,N
NSE:SAIL,NSE,SAIL,SAIL.NS,$13B-7B,3,N,N
HKEX:2196,HKEX,2196,2196.HK,$13B-7B,3,N,N
NSE:ALKEM,NSE,ALKEM,ALKEM.NS,$13B-7B,3,N,N
NYSE:SM,NYSE,SM,SM,$13B-7B,3,Y,N
TSE:5332,TSE,5332,5332.T,$13B-7B,3,N,N
SSE:600233,SSE,600233,600233.SS,$13B-7B,3,N,N
MIL:CPR,MIL,CPR,CPR.MI,$13B-7B,3,N,N
KRX:000725,KRX,000725,,$13B-7B,3,N,Y
SZSE:002304,SZSE,002304,002304.SZ,$13B-7B,3,N,N
NSE:IOB,NSE,IOB,IOB.NS,$13B-7B,3,N,N
HKEX:6862,HKEX,6862,6862.HK,$13B-7B,3,N,N
SSE:600703,SSE,600703,600703.SS,$13B-7B,3,N,N
TSX:STN,TSX,STN,STN.TO,$13B-7B,3,N,N
NASDAQ:RGEN,NASDAQ,RGEN,RGEN,$13B-7B,3,Y,N
NYSE:KEX,NYSE,KEX,KEX,$13B-7B,3,Y,N
SZSE:300136,SZSE,300136,300136.SZ,$13B-7B,3,N,N
SSE:600377,SSE,600377,600377.SS,$13B-7B,3,N,N
NYSE:LNC,NYSE,LNC,LNC,$13B-7B,3,Y,N
NYSE:EMN,NYSE,EMN,EMN,$13B-7B,3,Y,N
SIX:VZN,SIX,VZN,VZN.SW,$13B-7B,3,N,N
OMXHEX:KCR,OMXHEX,KCR,KCR.HE,$13B-7B,3,N,N
KRX:307950,KRX,307950,,$13B-7B,3,N,Y
HKEX:9901,HKEX,9901,9901.HK,$13B-7B,3,N,N
NASDAQ:IBRX,NASDAQ,IBRX,IBRX,$13B-7B,3,Y,N
NYSE:ZWS,NYSE,ZWS,ZWS,$13B-7B,3,Y,N
KRX:000720,KRX,000720,,$13B-7B,3,N,Y
NYSE:UGI,NYSE,UGI,UGI,$13B-7B,3,Y,N
NYSE:STAG,NYSE,STAG,STAG,$13B-7B,3,Y,N
NYSE:BAH,NYSE,BAH,BAH,$13B-7B,3,Y,N
NASDAQ:FRVO,NASDAQ,FRVO,FRVO,$13B-7B,3,Y,N
NYSE:BIRK,NYSE,BIRK,BIRK,$13B-7B,3,Y,N
NSE:SCHAEFFLER,NSE,SCHAEFFLER,SCHAEFFLER.NS,$13B-7B,3,N,N
TSE:9201,TSE,9201,9201.T,$13B-7B,3,N,N
NSE:BANKINDIA,NSE,BANKINDIA,BANKINDIA.NS,$13B-7B,3,N,N
TSE:2413,TSE,2413,2413.T,$13B-7B,3,N,N
SSE:600009,SSE,600009,600009.SS,$13B-7B,3,N,N
SZSE:002484,SZSE,002484,002484.SZ,$13B-7B,3,N,N
NYSE:CAE,NYSE,CAE,CAE,$13B-7B,3,Y,N
EURONEXT:KBCA,EURONEXT,KBCA,,$13B-7B,3,N,Y
HKEX:2883,HKEX,2883,2883.HK,$13B-7B,3,N,N
HKEX:6693,HKEX,6693,6693.HK,$13B-7B,3,N,N
NSE:UNOMINDA,NSE,UNOMINDA,UNOMINDA.NS,$13B-7B,3,N,N
OMXSTO:NIBE_B,OMXSTO,NIBE_B,NIBE_B.ST,$13B-7B,3,N,N
